,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
105,HU0057A,Csongrád,HU,2015-01-06 15:00:00+00:00,pm25,26.281979999999997,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
106,HU0057A,Csongrád,HU,2015-01-06 18:00:00+00:00,pm25,27.647990000000004,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
107,HU0057A,Csongrád,HU,2015-01-06 19:00:00+00:00,pm25,24.909725,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
108,HU0057A,Csongrád,HU,2015-01-06 20:00:00+00:00,pm25,24.389229999999998,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
109,HU0057A,Csongrád,HU,2015-01-06 22:00:00+00:00,pm25,28.73307,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
110,HU0057A,Csongrád,HU,2015-01-06 23:00:00+00:00,pm25,30.501225,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
111,HU0057A,Csongrád,HU,2015-01-07 00:00:00+00:00,pm25,30.837320000000002,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
112,HU0057A,Csongrád,HU,2015-01-07 01:00:00+00:00,pm25,3.3795695,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
113,HU0057A,Csongrád,HU,2015-01-07 02:00:00+00:00,pm25,0.585,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
114,HU0057A,Csongrád,HU,2015-01-07 05:00:00+00:00,pm25,26.60332,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
115,HU0057A,Csongrád,HU,2015-01-07 06:00:00+00:00,pm25,26.099510000000002,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
116,HU0057A,Csongrád,HU,2015-01-07 07:00:00+00:00,pm25,26.016384,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
117,HU0057A,Csongrád,HU,2015-01-07 08:00:00+00:00,pm25,26.00614,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
118,HU0057A,Csongrád,HU,2015-01-07 09:00:00+00:00,pm25,27.456545000000002,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
119,HU0057A,Csongrád,HU,2015-01-07 10:00:00+00:00,pm25,27.632759999999998,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
120,HU0057A,Csongrád,HU,2015-01-07 11:00:00+00:00,pm25,28.68021,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
121,HU0057A,Csongrád,HU,2015-01-07 12:00:00+00:00,pm25,28.807470000000002,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
122,HU0057A,Csongrád,HU,2015-01-07 13:00:00+00:00,pm25,32.29423,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
123,HU0057A,Csongrád,HU,2015-01-07 14:00:00+00:00,pm25,32.71785,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
124,HU0057A,Csongrád,HU,2015-01-07 15:00:00+00:00,pm25,33.481964000000005,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
125,HU0057A,Csongrád,HU,2015-01-07 17:00:00+00:00,pm25,29.98797,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
126,HU0057A,Csongrád,HU,2015-01-07 18:00:00+00:00,pm25,29.552190000000003,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
127,HU0057A,Csongrád,HU,2015-01-07 19:00:00+00:00,pm25,29.36256,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
128,HU0057A,Csongrád,HU,2015-01-07 20:00:00+00:00,pm25,29.33952,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
