,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
56,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 06:00:00+00:00,pm25,53.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
57,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 07:00:00+00:00,pm25,51.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
58,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 08:00:00+00:00,pm25,45.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
59,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 09:00:00+00:00,pm25,48.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
60,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 10:00:00+00:00,pm25,46.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
61,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 11:00:00+00:00,pm25,45.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
62,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 12:00:00+00:00,pm25,44.8,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
63,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 13:00:00+00:00,pm25,42.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
64,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 14:00:00+00:00,pm25,42.1,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
65,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 15:00:00+00:00,pm25,44.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
66,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 16:00:00+00:00,pm25,44.9,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
67,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 17:00:00+00:00,pm25,44.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
68,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 18:00:00+00:00,pm25,46.0,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
69,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 19:00:00+00:00,pm25,49.3,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
70,US Diplomatic Post: Karachi,Karachi,PK,2016-05-25 20:00:00+00:00,pm25,61.7,µg/m³,24.8415,67.0091,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
