,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
35,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 08:00:00+00:00,pm25,3,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
36,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 09:00:00+00:00,pm25,6,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
37,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 10:00:00+00:00,pm25,8,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
38,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 11:00:00+00:00,pm25,10,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
39,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 12:00:00+00:00,pm25,23,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
40,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 13:00:00+00:00,pm25,36,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
41,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 14:00:00+00:00,pm25,35,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
42,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 15:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
43,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 16:00:00+00:00,pm25,-999,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
44,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-22 17:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
