,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
79,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 10:30:00+00:00,pm25,18,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
80,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 10:45:00+00:00,pm25,18,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
81,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 11:00:00+00:00,pm25,18,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
82,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 11:15:00+00:00,pm25,25,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
83,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 11:30:00+00:00,pm25,25,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
84,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 11:45:00+00:00,pm25,25,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
85,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 12:15:00+00:00,pm25,23,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
86,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 12:30:00+00:00,pm25,23,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
87,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 12:45:00+00:00,pm25,23,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
88,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 13:00:00+00:00,pm25,23,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
89,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 13:15:00+00:00,pm25,26,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
90,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 13:30:00+00:00,pm25,26,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
91,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 13:45:00+00:00,pm25,26,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
92,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 14:00:00+00:00,pm25,26,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
93,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 14:15:00+00:00,pm25,24,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
94,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 14:30:00+00:00,pm25,24,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
95,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 14:45:00+00:00,pm25,24,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
96,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 15:00:00+00:00,pm25,24,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
97,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 15:15:00+00:00,pm25,25,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
98,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 15:30:00+00:00,pm25,25,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
99,"T T Nagar, Bhopal - MPPCB",Bhopal,IN,2016-09-24 16:00:00+00:00,pm25,25,µg/m³,23.233584,77.400574,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
