location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
HU0057A,Csongrád,HU,2018-12-11T13:00:00Z,2018-12-11T14:00:00+01:00,pm25,5.668904,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-11T12:00:00Z,2018-12-11T13:00:00+01:00,pm25,5.5606184,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-11T11:00:00Z,2018-12-11T12:00:00+01:00,pm25,3.855757,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-11T10:00:00Z,2018-12-11T11:00:00+01:00,pm25,3.894052,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-11T09:00:00Z,2018-12-11T10:00:00+01:00,pm25,4.496975,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T23:00:00Z,2018-12-11T00:00:00+01:00,pm25,7.953621,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T22:00:00Z,2018-12-10T23:00:00+01:00,pm25,7.8231153,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T21:00:00Z,2018-12-10T22:00:00+01:00,pm25,5.818073,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T20:00:00Z,2018-12-10T21:00:00+01:00,pm25,5.911702,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T19:00:00Z,2018-12-10T20:00:00+01:00,pm25,7.35018,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T18:00:00Z,2018-12-10T19:00:00+01:00,pm25,7.4232535,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T17:00:00Z,2018-12-10T18:00:00+01:00,pm25,8.545933,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T16:00:00Z,2018-12-10T17:00:00+01:00,pm25,8.620933,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T15:00:00Z,2018-12-10T16:00:00+01:00,pm25,9.773207,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T14:00:00Z,2018-12-10T15:00:00+01:00,pm25,9.838522,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T13:00:00Z,2018-12-10T14:00:00+01:00,pm25,10.84199,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T12:00:00Z,2018-12-10T13:00:00+01:00,pm25,10.991895,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T11:00:00Z,2018-12-10T12:00:00+01:00,pm25,13.25413,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T10:00:00Z,2018-12-10T11:00:00+01:00,pm25,13.37844,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-10T09:00:00Z,2018-12-10T10:00:00+01:00,pm25,15.2883,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T23:00:00Z,2018-12-10T00:00:00+01:00,pm25,24.03125,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T22:00:00Z,2018-12-09T23:00:00+01:00,pm25,23.93083,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T21:00:00Z,2018-12-09T22:00:00+01:00,pm25,22.42459,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T20:00:00Z,2018-12-09T21:00:00+01:00,pm25,21.93407,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T19:00:00Z,2018-12-09T20:00:00+01:00,pm25,14.39789,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T18:00:00Z,2018-12-09T19:00:00+01:00,pm25,14.33068,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T17:00:00Z,2018-12-09T18:00:00+01:00,pm25,13.2981,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T16:00:00Z,2018-12-09T17:00:00+01:00,pm25,13.219795,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T15:00:00Z,2018-12-09T16:00:00+01:00,pm25,12.04523,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T14:00:00Z,2018-12-09T15:00:00+01:00,pm25,12.027325,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T13:00:00Z,2018-12-09T14:00:00+01:00,pm25,11.75225,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T12:00:00Z,2018-12-09T13:00:00+01:00,pm25,11.82861,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T11:00:00Z,2018-12-09T12:00:00+01:00,pm25,12.97406,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T10:00:00Z,2018-12-09T11:00:00+01:00,pm25,13.033275,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T09:00:00Z,2018-12-09T10:00:00+01:00,pm25,13.943,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-09T08:00:00Z,2018-12-09T09:00:00+01:00,pm25,14.157315,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-08T23:00:00Z,2018-12-09T00:00:00+01:00,pm25,15.96124,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-08T22:00:00Z,2018-12-08T23:00:00+01:00,pm25,20.00161,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-08T21:00:00Z,2018-12-08T22:00:00+01:00,pm25,20.15298,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-08T20:00:00Z,2018-12-08T21:00:00+01:00,pm25,25.137066,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-08T19:00:00Z,2018-12-08T20:00:00+01:00,pm25,25.31635,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-08T18:00:00Z,2018-12-08T19:00:00+01:00,pm25,31.38047,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-08T17:00:00Z,2018-12-08T18:00:00+01:00,pm25,31.60766,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-08T16:00:00Z,2018-12-08T17:00:00+01:00,pm25,36.88104,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-08T15:00:00Z,2018-12-08T16:00:00+01:00,pm25,37.07073,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-08T14:00:00Z,2018-12-08T15:00:00+01:00,pm25,39.19598,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T23:00:00Z,2018-12-08T00:00:00+01:00,pm25,36.23146,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T22:00:00Z,2018-12-07T23:00:00+01:00,pm25,33.66659,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T21:00:00Z,2018-12-07T22:00:00+01:00,pm25,33.57433,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T20:00:00Z,2018-12-07T21:00:00+01:00,pm25,33.864285,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T19:00:00Z,2018-12-07T20:00:00+01:00,pm25,33.87471,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T18:00:00Z,2018-12-07T19:00:00+01:00,pm25,35.59408,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T17:00:00Z,2018-12-07T18:00:00+01:00,pm25,35.65593,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T16:00:00Z,2018-12-07T17:00:00+01:00,pm25,34.456154,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T15:00:00Z,2018-12-07T16:00:00+01:00,pm25,34.413,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T14:00:00Z,2018-12-07T15:00:00+01:00,pm25,31.225386,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T13:00:00Z,2018-12-07T14:00:00+01:00,pm25,31.11072,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T12:00:00Z,2018-12-07T13:00:00+01:00,pm25,28.336176,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T11:00:00Z,2018-12-07T12:00:00+01:00,pm25,28.23637,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T10:00:00Z,2018-12-07T11:00:00+01:00,pm25,24.836025,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T09:00:00Z,2018-12-07T10:00:00+01:00,pm25,24.71371,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-07T08:00:00Z,2018-12-07T09:00:00+01:00,pm25,27.217815,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T23:00:00Z,2018-12-07T00:00:00+01:00,pm25,25.73029,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T22:00:00Z,2018-12-06T23:00:00+01:00,pm25,24.0041,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T21:00:00Z,2018-12-06T22:00:00+01:00,pm25,23.94201,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T20:00:00Z,2018-12-06T21:00:00+01:00,pm25,19.19738,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T19:00:00Z,2018-12-06T20:00:00+01:00,pm25,19.02671,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T18:00:00Z,2018-12-06T19:00:00+01:00,pm25,16.581945,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T17:00:00Z,2018-12-06T18:00:00+01:00,pm25,16.494,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T16:00:00Z,2018-12-06T17:00:00+01:00,pm25,21.66597,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T15:00:00Z,2018-12-06T16:00:00+01:00,pm25,21.85201,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T14:00:00Z,2018-12-06T15:00:00+01:00,pm25,22.12187,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T13:00:00Z,2018-12-06T14:00:00+01:00,pm25,22.13118,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T12:00:00Z,2018-12-06T13:00:00+01:00,pm25,25.122484,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T11:00:00Z,2018-12-06T12:00:00+01:00,pm25,25.22563,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T10:00:00Z,2018-12-06T11:00:00+01:00,pm25,21.401514,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T09:00:00Z,2018-12-06T10:00:00+01:00,pm25,21.26965,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-06T08:00:00Z,2018-12-06T09:00:00+01:00,pm25,20.04498,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T23:00:00Z,2018-12-06T00:00:00+01:00,pm25,19.86111,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T22:00:00Z,2018-12-05T23:00:00+01:00,pm25,17.382074,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T21:00:00Z,2018-12-05T22:00:00+01:00,pm25,17.29659,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T20:00:00Z,2018-12-05T21:00:00+01:00,pm25,17.861456,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T19:00:00Z,2018-12-05T20:00:00+01:00,pm25,17.88093,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T18:00:00Z,2018-12-05T19:00:00+01:00,pm25,10.966025,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T17:00:00Z,2018-12-05T18:00:00+01:00,pm25,10.72758,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T16:00:00Z,2018-12-05T17:00:00+01:00,pm25,8.738351,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T15:00:00Z,2018-12-05T16:00:00+01:00,pm25,8.669756,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T14:00:00Z,2018-12-05T15:00:00+01:00,pm25,9.53699,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T13:00:00Z,2018-12-05T14:00:00+01:00,pm25,9.566895,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T12:00:00Z,2018-12-05T13:00:00+01:00,pm25,12.140485,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T11:00:00Z,2018-12-05T12:00:00+01:00,pm25,12.22923,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T10:00:00Z,2018-12-05T11:00:00+01:00,pm25,8.252036,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T09:00:00Z,2018-12-05T10:00:00+01:00,pm25,8.120795,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-05T08:00:00Z,2018-12-05T09:00:00+01:00,pm25,10.77872,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T23:00:00Z,2018-12-05T00:00:00+01:00,pm25,21.17336,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T22:00:00Z,2018-12-04T23:00:00+01:00,pm25,23.66352,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T21:00:00Z,2018-12-04T22:00:00+01:00,pm25,23.74569,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T20:00:00Z,2018-12-04T21:00:00+01:00,pm25,1.3248554,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T19:00:00Z,2018-12-04T20:00:00+01:00,pm25,0.585,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T18:00:00Z,2018-12-04T19:00:00+01:00,pm25,32.115566,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T17:00:00Z,2018-12-04T18:00:00+01:00,pm25,36.34446,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T16:00:00Z,2018-12-04T17:00:00+01:00,pm25,36.14192,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T15:00:00Z,2018-12-04T16:00:00+01:00,pm25,34.8254,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T14:00:00Z,2018-12-04T15:00:00+01:00,pm25,33.98077,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T13:00:00Z,2018-12-04T14:00:00+01:00,pm25,28.49068,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T12:00:00Z,2018-12-04T13:00:00+01:00,pm25,28.68444,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T11:00:00Z,2018-12-04T12:00:00+01:00,pm25,29.94388,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T10:00:00Z,2018-12-04T11:00:00+01:00,pm25,30.398,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T09:00:00Z,2018-12-04T10:00:00+01:00,pm25,33.34977,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-04T08:00:00Z,2018-12-04T09:00:00+01:00,pm25,33.71287,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-03T23:00:00Z,2018-12-04T00:00:00+01:00,pm25,40.89448,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-03T22:00:00Z,2018-12-03T23:00:00+01:00,pm25,40.122147,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-03T21:00:00Z,2018-12-03T22:00:00+01:00,pm25,35.10196,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-03T20:00:00Z,2018-12-03T21:00:00+01:00,pm25,34.55445,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-03T19:00:00Z,2018-12-03T20:00:00+01:00,pm25,30.99562,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
HU0057A,Csongrád,HU,2018-12-03T18:00:00Z,2018-12-03T19:00:00+01:00,pm25,31.11712,µg/m³,46.2666139994637,20.153053,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
