"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.91182,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.94628,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.02587,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.02302,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.82801,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.49128,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.06872,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.60877,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.22537,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.09875,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.39973,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.95723,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.60022,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.8775,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-02",103.0009,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-03",102.8078,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-04",102.4064,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-05",101.9136,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-06",101.3768,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-07",100.789,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-08",100.0775,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.14522,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-10",98.03454,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-11",96.77589,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2008-12",95.41441,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-01",94.1846,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-02",93.47636,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-03",93.66933,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-04",94.44561,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-05",95.505,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-06",96.69695,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.86933,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.87151,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-09",99.57678,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-10",100.0752,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-11",100.4349,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2009-12",100.6698,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-01",100.8469,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-02",101.0193,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-03",101.2185,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-04",101.4503,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-05",101.7231,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-06",102.0442,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-07",102.3749,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-08",102.6578,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-09",102.8356,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-10",102.9166,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.8861,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2010-12",102.7131,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-01",102.4706,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-02",102.23,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-03",102.0267,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.8232,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.5536,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.1684,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.7458,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.4005,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.2304,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.1856,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.2143,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.2825,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.3205,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.2343,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.94681,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.56335,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.21763,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.01339,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.9286,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.94118,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.03542,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.11096,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.02891,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.67659,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.19,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-02",97.74059,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-03",97.45638,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-04",97.30587,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-05",97.26263,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-06",97.33601,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-07",97.49471,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-08",97.73377,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-09",98.05618,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-10",98.37415,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-11",98.56647,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2013-12",98.54031,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-01",98.41853,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-02",98.35957,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-03",98.47281,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-04",98.67116,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-05",98.83019,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-06",98.8623,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-07",98.83001,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-08",98.82312,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-09",98.90015,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-10",99.00446,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-11",99.04398,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2014-12",98.94387,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-01",98.76379,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-02",98.57922,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-03",98.44286,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-04",98.35033,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-05",98.29405,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-06",98.27318,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.26733,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-08",98.25751,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-09",98.23191,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-10",98.19575,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-11",98.15557,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2015-12",98.11419,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-01",98.06953,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-02",98.01476,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-03",97.94164,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-04",97.85412,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-05",97.75875,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-06",97.66978,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-07",97.62191,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-08",97.6767,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-09",97.88795,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-10",98.16427,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-11",98.38811,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2016-12",98.46964,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-01",98.45308,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-02",98.39396,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-03",98.33437,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-04",98.32079,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.42241,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.70344,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-07",99.08019,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-08",99.45287,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-09",99.74152,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-10",99.92616,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-11",99.96449,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.81358,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.59806,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.47195,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.54533,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.72149,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.87124,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.90436,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.86752,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.82863,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.83113,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-10",99.85027,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-11",99.83196,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2018-12",99.71485,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-01",99.48994,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-02",99.11128,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.51458,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-04",97.78938,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-05",97.03286,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-06",96.33201,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-07",95.77721,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-08",95.50266,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-09",95.58073,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-10",95.63618,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-11",95.13944,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2019-12",93.72275,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-01",92.04832,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-02",91.07872,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-03",91.60487,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-04",93.06934,
"IND","BCI","AMPLITUD","LTRENDIDX","M","2020-05",94.85631,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",100.3215,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.1436,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.04,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.92387,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.71793,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.40687,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",98.95921,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.35403,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",97.74415,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.33484,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",97.26694,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",97.2996,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",97.09927,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.42826,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",95.56615,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",94.90668,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",94.74568,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",94.8664,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",94.98482,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",94.91329,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",94.72644,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",94.57997,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",94.64474,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",95.0005,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",95.82387,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",97.28535,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.97867,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.3864,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",101.1141,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",101.4092,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",101.5603,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",101.728,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",101.9205,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",102.0784,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.1351,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",102.1116,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",102.0282,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.8962,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.77,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.7209,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.8058,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.9575,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-07",102.0903,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-08",102.137,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-09",102.1065,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-10",102.0048,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-11",101.8341,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-12",101.6633,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-01",101.577,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-02",101.6253,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-03",101.6893,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-04",101.5905,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-05",101.1846,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.6186,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.0731,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.66454,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.32795,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.97211,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.56373,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.23038,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.1951,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.63577,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.24653,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.61852,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.45055,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-06",98.9985,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-07",98.61147,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-08",98.55195,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-09",98.75098,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.12041,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.60667,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.074,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.3553,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.322,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.1395,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.0167,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.1036,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.33,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.6031,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8652,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-09",101.1052,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-10",101.317,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-11",101.4814,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-12",101.5754,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-01",101.5334,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-02",101.2806,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.9005,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.4777,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0668,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.7046,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.44206,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.32719,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.28855,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.25012,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.16991,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.0784,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.03244,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.08028,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.18123,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.2842,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.35307,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.39014,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.39881,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.37812,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.34568,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.32676,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.35513,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.46042,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.70287,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-02",100.1313,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.6039,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-04",100.9281,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9573,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-06",100.8348,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-07",100.7436,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-08",100.8076,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.9621,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.1107,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.1917,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.251,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.3609,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5609,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.7478,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.7601,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.4755,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.0824,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-07",100.8282,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-08",100.8745,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.0151,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9448,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.4352,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",99.72081,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",99.12427,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.88577,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.87525,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.92553,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.93768,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.9255,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.94019,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.01936,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.10908,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.11119,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.91988,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.54597,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",97.96071,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.12214,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.21283,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",95.46751,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",95.07133,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",94.89431,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",94.79263,
